Country,Region,sex,extract_date,age_0,age_1,age_2,age_3,age_4,age_5,age_6,age_7,age_8,age_9,age_10,age_11,age_12,age_13,age_14,age_15,age_16,age_17,age_18,age_19,age_20,age_21,age_22,age_23,age_24,age_25,age_26,age_27,age_28,age_29,age_30,age_31,age_32,age_33,age_34,age_35,age_36,age_37,age_38,age_39,age_40,age_41,age_42,age_43,age_44,age_45,age_46,age_47,age_48,age_49,age_50,age_51,age_52,age_53,age_54,age_55,age_56,age_57,age_58,age_59,age_60,age_61,age_62,age_63,age_64,age_65,age_66,age_67,age_68,age_69,age_70,age_71,age_72,age_73,age_74,age_75,age_76,age_77,age_78,age_79,age_80,age_81,age_82,age_83,age_84,age_85,age_86,age_87,age_88,age_89,age_90,age_91,age_92,age_93,age_94,age_95
England,South East,female,2024-11-01,38703,43012,50560,48095,49657,52420,52245,57405,57350,58086,57204,62506,61825,63204,61302,62687,62182,59660,55819,52584,53537,51116,54995,58926,62686,59911,61425,61292,62967,62672,64383,70044,70713,75918,71196,76274,74172,72636,73988,70672,71531,70975,69404,74641,73280,66478,61801,63746,60342,66585,61536,66130,70018,66243,66868,69172,67864,67143,67561,69567,68009,65802,62671,62013,57721,57151,55365,52257,48405,48938,49442,45413,46453,43591,48858,44386,53688,61319,37808,41562,38060,37672,25936,25505,27477,25637,22857,20412,17617,16628,13016,12237,10204,9071,6734,17298
England,South East,male,2024-11-01,40671,45014,52894,49898,52849,55378,55259,60598,59602,60673,59303,66372,66655,66037,64177,65781,66577,63637,60741,57455,57559,52313,55148,56298,61206,63832,63705,62343,64332,65936,64354,70402,68907,72891,71516,75944,77079,71780,75343,71087,71587,73001,71632,76643,75399,70727,64246,64618,65272,69325,63209,67588,71510,67944,67860,69931,68323,67207,70127,70932,68391,65167,63273,60676,58880,54681,54391,51775,46128,46568,44854,42465,42272,39565,40813,37677,47501,53234,31558,35394,32555,30703,20733,19971,20711,18538,16311,15138,12216,10317,8255,7032,5716,4328,3143,6603
England,South East,persons,2024-11-01,78795,88006,104078,97629,102521,107976,107390,118133,116062,119170,116843,128943,127661,129428,124981,127907,128622,124143,115965,110337,111688,105253,109452,115994,123763,124093,124727,124865,128821,128329,128791,140325,138463,149509,142683,152145,151363,145016,149916,141261,143011,144360,140875,151424,148611,137343,126147,128602,125660,136058,124595,133937,141464,135325,133581,137765,135500,134878,137458,140621,136372,131118,126734,122904,117182,111867,109976,102736,95094,95478,94339,88715,87849,83882,89373,83056,101014,115559,69235,76757,70506,68181,47495,45176,48176,44189,39193,36189,29830,26851,21055,19080,15932,13725,9806,23856
England,South West,female,2024-11-01,20266,21666,27646,25554,27213,27711,29432,31144,30915,32622,32268,34145,35645,33531,33774,34941,34390,34906,34951,35739,36819,34405,33270,34504,35399,35400,36163,36375,35931,37972,38347,40508,39868,42126,39799,42964,42169,40527,41147,39614,38892,38779,37795,40569,39363,36789,33149,34707,32577,36352,35044,37461,42194,39840,41506,40657,41714,43420,43932,44870,43868,42969,41736,40791,39458,38085,36872,36341,32500,33997,34893,31962,32391,31218,32716,31860,39364,41001,24908,30582,26890,25825,18772,18277,18327,17040,15500,13538,12251,10598,9249,8102,6881,5667,4473,11447
England,South West,male,2024-11-01,21174,23708,29219,25533,29459,29376,30819,32688,33165,33480,33013,37327,36745,37043,35193,36795,36146,34937,35093,34358,35782,34197,33302,34324,35339,37369,38234,38219,37205,39272,39517,40565,41292,42443,40547,43080,42524,41014,41129,39183,39493,39864,38747,41142,40285,37288,33740,33875,33078,36039,36479,38262,42271,38961,41568,40374,41338,41974,43091,44252,43186,42427,40290,41646,38369,36418,35638,35863,31934,30977,31430,28964,30613,27470,31275,26304,36753,36370,23678,26192,23007,22671,14951,14527,14450,13086,11755,10471,8576,6996,5791,4835,3779,3035,2174,4360
England,South West,persons,2024-11-01,41900,45520,57162,50727,56848,56769,60332,63541,64139,66194,65093,71542,71827,71316,69140,71951,70468,70054,70003,71017,72144,69768,66369,68757,70671,72844,74750,74160,73350,77099,77663,80830,81838,85494,80647,85961,84517,81225,82153,79065,78573,78613,76354,81659,80012,73649,67007,68291,65247,73048,71362,75484,84533,78481,83201,81107,82748,85577,86951,89202,87001,85376,82433,82388,77855,74403,72198,71483,64363,64624,67211,62033,62647,58950,63911,58372,76187,77749,47854,56876,49667,48481,34280,33113,32764,30092,27271,23984,20849,18268,14761,12906,10624,8713,6650,15799
England,West Midlands,female,2024-11-01,27601,32143,33094,33395,34684,35647,37531,39719,38194,39403,39683,42043,42991,40727,39892,41086,40432,38936,39122,39487,37285,36290,40252,40760,41981,44229,43411,45578,44354,45241,45124,46903,47356,48680,48271,49039,48834,46932,47264,45445,44343,45173,41898,45920,45308,38567,36139,36944,36323,38012,36497,37471,43114,42258,42135,42597,41810,41334,43210,42553,41030,41031,39968,38135,35493,34718,34039,33402,30432,29182,31033,29119,28415,27401,28367,27191,32769,32647,21570,26349,23860,22976,17078,16226,15715,15455,13787,12616,11308,8867,7473,6696,5885,4877,3737,8751
England,West Midlands,male,2024-11-01,29855,33647,34887,34150,37189,37615,38354,41249,40540,41714,42150,44731,44425,43176,41895,43577,42999,41536,41596,40921,41715,39858,40302,41303,44388,43322,46388,46419,46143,45638,46822,48299,49624,53244,49819,51352,50689,49615,50337,48275,47380,48409,43587,49542,47551,42568,39872,39388,40319,40736,40269,42022,45355,44493,45495,45290,44401,44548,42403,43577,42130,41659,40840,38859,36168,35174,33564,32461,29255,29027,29105,28099,25437,24918,26908,23826,28628,28802,18844,22438,20600,19209,13413,12228,12903,11418,10234,9077,7354,5880,4713,3817,3153,2455,1759,3658
England,West Midlands,persons,2024-11-01,57370,64568,68385,67306,72154,73055,75517,80768,78862,80370,82144,87425,87342,83978,80662,84407,83437,80297,80289,80527,79662,76285,80954,82134,85653,87292,89624,91915,90365,90653,92420,95218,96927,101986,98163,100354,98897,96618,97790,93492,91377,93680,85735,95535,92773,81196,76179,76466,76681,79225,76813,79185,88324,86655,87787,87797,86056,85398,85607,86305,83276,82711,80750,77108,71432,69836,67526,65520,59592,58501,60190,57076,54100,52344,55309,51611,61654,61699,40451,48674,44096,42189,30183,28254,29087,26951,23970,21604,18648,15179,12105,10598,8996,7221,5470,12471
England,Yorkshire and The Humber,female,2024-11-01,23808,26256,28451,28680,30572,30954,32794,33613,33713,33711,34770,37039,35890,36546,35075,36312,34885,34473,37085,36892,37139,35299,37442,38931,40863,39775,40183,40276,40594,39410,40762,43999,43038,45649,40829,45136,44071,41989,42839,40545,39904,38108,38696,40780,39180,36068,30298,32490,31058,34509,33082,35229,40376,38600,39660,39900,38651,38917,38951,40029,39146,38976,37134,35616,35350,33209,33601,32853,28874,28714,28503,26718,26253,25874,27738,24905,32341,33647,18296,24317,19687,19336,15092,14739,14707,14104,12350,11391,9677,8889,7101,5856,4981,4118,3006,7742
England,Yorkshire and The Humber,male,2024-11-01,25141,27723,30556,29915,31351,32667,33481,36516,35776,35514,35227,38169,38004,38488,36776,39021,35939,36854,36620,37344,37071,35403,36072,37993,40122,41231,43156,41836,43679,42592,44169,44990,45223,47420,44113,45432,44602,43250,45191,42501,43380,42283,40178,42836,42438,37740,34238,35449,34510,35931,35374,37149,41427,40473,39639,41185,38947,39401,39187,41994,39017,39179,37103,36706,34118,32580,32858,31997,27728,27298,28947,24444,25130,24694,25095,23439,28321,29922,14691,21577,17120,16696,11431,11189,11183,10286,9083,7820,6604,5241,4228,3308,2698,1947,1495,2826
England,Yorkshire and The Humber,persons,2024-11-01,48814,53552,59717,58635,61786,62779,66403,69977,69377,69337,70146,74960,73716,74959,71287,75685,71089,71565,74213,74155,74152,70812,73198,77306,80899,80960,82844,82103,84359,81459,85108,88217,88703,93064,84542,90620,89214,85440,87827,83051,83373,80592,78796,83708,81598,73342,65067,68216,65551,70233,68429,72443,82491,79399,79041,81437,78340,79059,78311,81741,78066,78032,74088,72448,69192,65638,66342,64992,56357,56009,56677,51360,51048,50674,53424,48831,60910,64101,32784,45447,36347,36245,26681,25514,25334,24337,21430,19440,16456,14054,11327,9175,7676,6076,4504,10541
England,East Midlands,female,2024-12-01,20521,22791,25289,24345,26323,26466,27643,29716,30291,29885,29902,32047,32096,32177,31030,31991,30890,30115,30057,29136,31882,29607,31008,32047,32336,32824,33990,34115,33138,34907,35301,36134,38920,38419,37760,36778,39137,36891,37201,36063,36314,34805,34031,36089,35461,33480,28132,30338,27906,32404,29592,33686,36222,34685,36474,36724,35767,35710,35884,37226,36126,35374,33888,32385,32809,29836,30324,28061,25598,26192,25934,24987,24911,22834,25529,23378,28626,30520,18168,22765,20241,18699,13617,13140,13318,12333,11315,9746,9051,7446,6236,5396,4433,3698,2860,7226
England,East Midlands,male,2024-12-01,21495,23776,25753,26016,27465,27644,29430,31148,31403,32489,30585,33289,34049,33250,33215,34391,32625,32320,31883,30698,32776,31525,31852,33173,33885,34928,34717,34354,35258,35600,35798,39784,39204,39982,39290,40112,38561,37162,38963,36966,37964,36136,35104,39294,37494,33808,30904,32004,30652,33063,31172,33673,37836,35640,36793,36498,36841,35801,37431,36952,35524,35867,34070,33381,31083,29882,28421,27953,24990,24557,25280,22698,22998,21463,25548,19831,26374,27454,16621,20057,16967,16669,10755,10729,10593,9332,8024,6936,6011,4748,3902,3269,2587,1885,1400,2694
England,East Midlands,persons,2024-12-01,42261,46271,51045,50039,53515,53832,57216,60323,62050,61387,60300,65450,66038,65943,63852,65736,63489,62270,62213,59240,64746,61040,62381,64874,65203,67517,68116,68346,68224,69905,71757,75437,77429,78132,77071,76417,77905,75058,76800,73095,74123,71227,69349,75647,72929,66830,59099,62748,58103,66066,61083,67223,73735,70190,72937,73922,72209,72578,73392,74250,71066,70955,67862,66259,64064,59406,58757,56878,51118,50566,51564,47473,47778,44694,51306,43395,54965,58917,34735,42982,37008,35429,24420,23547,23785,21848,19351,16752,15090,12158,10133,8670,6999,5585,4259,10019
England,East of England,female,2024-12-01,28477,28786,36148,33228,35064,35919,37370,39341,40763,39885,39398,44000,41966,42546,41628,42914,41702,39594,36755,35208,34796,31612,36248,37905,38352,40546,41332,42274,43521,45303,45941,48331,49641,51904,50214,53021,51519,50703,50834,48433,49218,46724,46858,50758,48800,45147,40760,42290,41029,43493,41422,44053,46496,44706,45369,46383,45638,45794,47371,48422,44373,45105,40699,43787,39743,38952,36895,36467,33899,33982,34314,31916,30993,30020,35005,27796,37277,44231,24743,29551,25110,25769,17292,17612,18399,17045,15337,14241,12528,10479,8954,7952,6973,5494,4477,11255
England,East of England,male,2024-12-01,29870,30831,38403,35329,37527,37912,40515,40822,41931,42854,41367,44760,45249,45108,42888,44830,44237,42311,39950,39512,35834,35299,37661,37742,40332,42917,45039,43640,44903,46314,46850,49917,50212,53739,49822,54161,53916,51548,52797,49463,51182,47719,49572,52444,51401,45981,43402,46479,42032,46388,43942,44964,49690,45369,47599,47042,45417,46858,48307,47336,45700,45201,42917,41280,39490,38255,36644,35189,31559,30631,30921,28760,29044,27684,29283,25729,33646,36162,21124,27038,21035,22243,13684,13061,13812,13141,11592,9973,8605,7012,5823,4777,3791,3015,2118,4239
England,East of England,persons,2024-12-01,57781,59682,75007,68039,72514,74242,77853,80252,82959,82877,80506,88645,87205,87292,83923,87644,86147,81970,76823,74998,67818,66928,74016,75610,79482,83843,87015,86105,88463,90122,93995,97592,99931,105634,100207,107119,105604,102075,103607,97930,100579,94530,96469,103237,101121,91273,84146,89190,82457,90569,85341,89127,96060,90254,92311,93327,91011,92529,94297,96322,89821,90058,85131,85371,79397,77128,73892,69972,65908,64874,64573,61975,60929,57793,64159,53683,71022,81549,46024,56183,45957,48048,31311,31086,32604,30284,27045,24566,21112,17744,14737,12645,10748,8679,6789,15475
England,London,female,2024-12-01,45027,46926,53575,52380,53466,53691,56376,59303,58835,57268,58006,61261,61308,59739,61321,63606,60507,58874,54909,59830,61857,65960,74048,90683,101777,108366,111534,113494,115179,109686,109238,113681,105961,108153,104140,108804,100418,97338,97147,91997,87451,87379,83429,86567,84056,77039,72008,71625,68468,70542,63155,65851,60299,64469,60524,63180,59739,59070,59087,57165,57009,54207,48292,50725,46511,43704,41493,40055,37228,35990,33239,33356,28647,29143,29786,26977,30698,32336,22866,23069,19636,21374,14824,15640,15557,14994,13097,11864,10815,8733,7458,6689,5525,4773,3546,9986
England,London,male,2024-12-01,47355,49808,56640,52819,55591,56077,58166,59738,62627,60433,59784,64589,61832,65130,62992,64059,65010,61206,57169,60408,61972,62314,69242,78763,83829,96111,99976,106014,109122,106262,108944,112076,111208,115723,114771,116640,112751,110313,111106,104326,103786,102757,98148,101969,98478,91648,85339,84197,81279,82055,75958,75896,72446,73529,67522,70020,66160,62047,61661,61146,60401,55939,48565,51798,45285,44456,40560,39428,35360,33564,29663,28774,26230,25845,25314,22149,25701,27100,16550,18938,15800,15790,10901,11263,11636,10460,9028,8100,6741,5512,4813,4026,3165,2488,1916,3868
England,London,persons,2024-12-01,92416,94924,110221,105234,109141,109775,114446,118658,121343,116617,116516,125858,123800,124749,124892,127239,125522,119999,111863,120849,124189,128225,143709,169107,185598,204426,211156,219823,224303,216914,217803,225951,217066,222842,219071,225209,213343,206632,207986,196753,191756,190041,181708,188979,182345,168365,157025,154496,148848,153216,137817,141494,132068,137323,128163,133012,126051,124423,120853,117954,117501,110946,96930,104225,92734,87791,82277,79354,72735,69537,62509,62290,54770,54605,55314,49398,56280,59803,39678,42006,35108,36926,25417,27469,27579,25637,22044,19893,17577,14369,12230,10700,8704,7423,5378,13925
England,North East,female,2024-12-01,10665,12097,13107,12533,13482,13861,14181,15860,15154,15380,14520,16634,16094,16383,15578,16671,15833,16297,17738,17779,17793,17184,16941,18328,18178,17623,18784,19074,18858,17638,19334,20013,19794,20773,19295,20170,20013,19787,20059,19257,17984,18121,18669,18739,18543,17528,13777,15974,14908,15862,15413,16319,20113,18417,18532,18594,19359,19327,20250,20057,20494,20340,19752,18591,18756,19058,18031,17346,15758,14854,15623,14669,14780,12862,14554,13073,16038,17843,10404,12267,9902,9139,7112,7812,7430,7213,6837,5556,5075,4471,3496,3206,2481,2145,1470,3599
England,North East,male,2024-12-01,11472,12822,13647,13152,14271,14646,15066,16378,16160,16053,16687,17423,17468,17528,16748,17156,16526,16824,18281,17424,18120,16970,17474,17764,18406,19509,20245,20338,20414,19916,20239,21693,21563,22645,20041,21658,22040,20434,21753,19863,20020,19191,18711,19057,20358,18370,15148,15420,16028,17439,15999,17162,20434,19063,18620,19017,18539,19164,19758,20367,19641,20405,18998,18342,18401,16864,17755,17328,14665,14760,15060,13793,13120,12705,13218,12229,14156,15462,8762,10975,8416,7459,5761,5762,5659,5132,4427,3828,3170,2661,2102,1789,1264,1061,736,1367
England,North East,persons,2024-12-01,22580,24563,26963,25569,27936,28352,29020,32184,31585,31099,30808,33974,33923,33779,32240,33834,32489,33274,36526,35325,36091,34451,34234,35679,36595,37073,39029,39066,39338,37463,39419,41326,41544,43441,38921,41871,41947,40288,42279,38625,38015,37413,37230,37755,38908,35599,29066,31182,31062,33512,31690,33511,40309,37474,37157,37701,37728,38296,40408,40468,39897,40664,39014,37045,36664,36481,35743,34886,30548,30244,30642,28428,27799,25832,27431,25311,30286,33149,19379,23097,18213,16443,13040,13514,13045,12331,11124,9826,8253,7062,5204,4999,3188,3578,2205,4964
England,North West,female,2024-12-01,31714,36451,41700,38305,42339,42341,43712,47441,46645,47186,48136,50275,50375,49506,48598,48923,47845,48307,47552,49223,48374,46546,48662,53972,52218,55816,52577,56029,56693,55170,56380,59300,58675,64337,58255,61943,61321,57846,60144,56562,56831,56346,53021,57029,54753,48518,44225,44043,44717,47540,44184,48422,54688,52159,53141,53749,51837,51979,53835,55277,54079,53877,51949,49411,47776,45294,44451,44585,39643,37722,38349,36251,36042,35308,37726,32195,41901,42347,27869,30642,27789,26510,19951,20025,19651,17939,17001,15033,12856,10977,8693,7714,6599,5158,3950,9790
England,North West,male,2024-12-01,34448,39421,42912,40399,43905,44307,45736,49655,49925,49799,49421,53140,52389,52426,50342,52637,51234,51451,49783,49657,49560,47306,48814,51400,52513,58482,56717,56827,57785,58178,58855,60319,62722,67514,61108,62125,65425,60260,63410,59738,60403,59053,57021,59167,60399,51839,47523,48316,49033,50914,48558,51173,57636,55590,55143,56060,53867,53838,54227,58149,54972,54668,53061,51518,47637,44071,46089,42680,37824,36628,37684,34336,33196,33196,33935,30333,39670,36286,23411,26938,23545,22225,15957,14897,14699,13606,11954,10002,8816,6647,5010,4434,3475,2590,1751,3701
England,North West,persons,2024-12-01,66278,76059,85104,78404,86730,86773,89625,96982,96607,96795,97711,103471,102647,101859,100310,101085,99160,99079,97492,99075,97919,93749,98846,105351,104213,113589,108839,113346,114194,113227,115485,119459,121575,132171,119492,123331,127028,116718,123328,116221,117255,115767,109932,116336,114758,98818,92390,92664,93635,98875,92784,99565,112156,108278,107457,109490,105943,105649,108319,113498,109601,108410,105353,101008,95424,89892,90360,87467,76978,73941,77084,72724,68353,68428,72264,62926,80957,78908,51565,57494,51529,48625,35837,34394,34813,31468,29105,25040,21720,18248,13590,11941,10081,7783,5701,13487
England,South East,female,2024-12-01,38870,42848,50865,48066,49586,52422,52064,57469,57357,58120,57129,62588,61893,63350,61427,62801,62343,59787,55846,52484,53673,51039,54882,58903,62854,59985,61511,61271,63139,62623,64363,70178,70802,76246,71202,76507,74348,72782,74199,70822,71687,71125,69403,74913,73694,66635,61726,63861,60128,66832,61301,66020,70085,66257,66796,69236,67790,67145,67508,69680,68165,65940,62809,62274,57780,57323,55565,52384,48377,48995,49501,45278,46397,43339,48853,43834,53492,62439,37648,41685,38191,38020,25833,25365,27503,25692,22895,20430,17584,16683,12970,12223,10219,9095,6741,17263
England,South East,male,2024-12-01,40927,44787,53124,49813,52795,55375,55157,60679,59607,60729,59122,66527,66770,66162,64241,65933,66848,63838,60956,57504,57782,52209,55119,56145,61229,63966,63816,62373,64412,66044,64315,70563,68900,73046,71543,76134,77414,71829,75610,71138,71663,73214,71668,76933,75783,71091,64211,64638,65212,69519,62966,67462,71603,67914,67782,69929,68228,67093,70112,71073,68566,65254,63399,60826,59053,54730,54621,51948,46123,46636,44856,42374,42265,39424,40648,37131,47356,54237,31362,35504,32760,31018,20649,19860,20722,18557,16317,15189,12216,10327,8248,7034,5733,4331,3137,6612
England,South East,persons,2024-12-01,79167,87601,104681,97484,102382,107992,107087,118303,116021,119247,116615,129178,127781,129701,125122,128140,129027,124567,116138,110358,112092,105229,109203,115917,123924,124322,124834,124984,129162,128380,128720,140594,138423,150028,142708,152557,151898,145265,150449,141420,143239,144741,140913,151999,149392,137862,126037,128765,125393,136499,124098,133712,141592,135326,133342,137733,135270,134829,137352,140877,136697,131349,127085,123326,117481,112090,110444,102928,95102,95666,94376,88651,87659,83578,89186,82113,100668,117762,68865,76969,70846,68827,47374,44901,48212,44257,39234,36309,29797,26903,20992,19056,15964,13783,9803,23851
